id,nombre,accesibilidat_total,e4_servicios_higienicos,lat,lon
7956261492,,Accesibilidad alta,Accesibilidad baja,38.3746185,-0.4867325
7956291844,,Accesibilidad alta,Accesibilidad baja,38.3743866,-0.4866902
7956291845,,Accesibilidad alta,Accesibilidad baja,38.3743562,-0.4866876
7956291846,,Accesibilidad alta,Accesibilidad baja,38.3744177,-0.4866929
7964864025,,Accesibilidad alta,Accesibilidad baja,38.3760638,-0.4963748
7968838359,,Accesibilidad alta,Accesibilidad baja,38.3744073,-0.4862106
7968838360,,Accesibilidad alta,Accesibilidad baja,38.3744244,-0.4862122
7968838361,,Accesibilidad alta,Accesibilidad baja,38.374388,-0.4862089
7970001511,,Accesibilidad alta,Accesibilidad baja,38.3742125,-0.4866801
7970001512,,Accesibilidad alta,Accesibilidad baja,38.3742444,-0.4866822
7970001513,,Accesibilidad alta,Accesibilidad baja,38.3741789,-0.4866778
7970191297,,Accesibilidad alta,Accesibilidad baja,38.3753593,-0.4789475
7978863335,,Accesibilidad alta,Accesibilidad baja,38.3714971,-0.4872249
7978863376,,Accesibilidad alta,Accesibilidad baja,38.3713062,-0.4871734
7978863378,,Accesibilidad alta,Accesibilidad baja,38.3713398,-0.4869131
7978863379,,Accesibilidad alta,Accesibilidad baja,38.3713695,-0.4874584
7978863381,,Accesibilidad alta,Accesibilidad baja,38.3715278,-0.4869764
7982414195,,Accesibilidad alta,Accesibilidad baja,38.374229,-0.4861911
7982414196,,Accesibilidad alta,Accesibilidad baja,38.3742149,-0.4861899
7982414197,,Accesibilidad alta,Accesibilidad baja,38.3742523,-0.4861932
7982476786,,Accesibilidad alta,Accesibilidad baja,38.3740548,-0.4861866
7982476787,,Accesibilidad alta,Accesibilidad baja,38.3740378,-0.4861851
7982476788,,Accesibilidad alta,Accesibilidad baja,38.3740754,-0.4861884
7982513696,,Accesibilidad alta,Accesibilidad baja,38.3739844,-0.4860674
7982513697,,Accesibilidad alta,Accesibilidad baja,38.3739466,-0.4861351
7982513698,,Accesibilidad alta,Accesibilidad baja,38.3740186,-0.4860062
7986147286,,Accesibilidad alta,Accesibilidad baja,38.3704088,-0.4774237
7989631154,,Accesibilidad alta,Accesibilidad baja,38.3747929,-0.4864907
7997531949,,Accesibilidad alta,Accesibilidad baja,38.3713297,-0.4787964
7997531959,,Accesibilidad alta,Accesibilidad baja,38.3710942,-0.4799418
8033137190,,Accesibilidad alta,Accesibilidad baja,38.368962,-0.4832914
8033156384,,Accesibilidad alta,Accesibilidad baja,38.3691192,-0.4834808
8033190585,,Accesibilidad alta,Accesibilidad baja,38.3691176,-0.4835174
8033190586,,Accesibilidad alta,Accesibilidad baja,38.3691206,-0.4834479
8033219859,,Accesibilidad alta,Accesibilidad baja,38.3689068,-0.483464
8033219861,,Accesibilidad alta,Accesibilidad baja,38.3689077,-0.4834304
8287730594,,Accesibilidad alta,Accesibilidad baja,38.3703839,-0.4774897
8307299710,,Accesibilidad alta,Accesibilidad baja,38.3768758,-0.4963793
8307299711,,Accesibilidad alta,Accesibilidad baja,38.3768923,-0.4962867
8307378228,,Accesibilidad alta,Accesibilidad baja,38.3771797,-0.4964042
8307378229,,Accesibilidad alta,Accesibilidad baja,38.3771671,-0.4964758
8309472160,,Accesibilidad alta,Accesibilidad baja,38.3762017,-0.4961518
8309472161,,Accesibilidad alta,Accesibilidad baja,38.3762146,-0.4960681
8309511962,,Accesibilidad alta,Accesibilidad baja,38.3770374,-0.4961811
8309511963,,Accesibilidad alta,Accesibilidad baja,38.377106,-0.4962032
8343281445,,Accesibilidad alta,Accesibilidad baja,38.3747923,-0.4853899
8343281446,,Accesibilidad alta,Accesibilidad baja,38.3748259,-0.4853919
8343281447,,Accesibilidad alta,Accesibilidad baja,38.3747591,-0.4853882
8353480741,,Accesibilidad alta,Accesibilidad baja,38.3723823,-0.4859405
8353480743,,Accesibilidad alta,Accesibilidad baja,38.3723601,-0.4859449
8353480746,,Accesibilidad alta,Accesibilidad baja,38.3723224,-0.4859525
8384143187,La cocina del buen comer,Accesibilidad alta,Accesibilidad baja,38.3418532,-0.4891067
8437762452,Lavanderia Autoservicio Flor de Len,Accesibilidad alta,Accesibilidad baja,38.3433554,-0.5141718
8891021309,,Accesibilidad alta,Accesibilidad baja,38.3658528,-0.4946333
8944991999,,Accesibilidad alta,Accesibilidad baja,38.3690622,-0.4601824
9077277563,,Accesibilidad alta,Accesibilidad baja,38.3661157,-0.431707
9139958831,,Accesibilidad alta,Accesibilidad baja,38.3858062,-0.4908671
9139958841,,Accesibilidad alta,Accesibilidad baja,38.3858077,-0.4908357
9216873843,,Accesibilidad alta,Accesibilidad baja,38.366451,-0.4985148
9216873847,,Accesibilidad alta,Accesibilidad baja,38.366437,-0.4985745
9216873853,,Accesibilidad alta,Accesibilidad baja,38.3666997,-0.4993517
9216873854,,Accesibilidad alta,Accesibilidad baja,38.3667373,-0.499272
9225025943,Joyeria Marga Mira,Accesibilidad alta,Accesibilidad baja,38.3443873,-0.4918548
9392183566,,Accesibilidad alta,Accesibilidad baja,38.3761195,-0.5079078
9392183576,,Accesibilidad alta,Accesibilidad baja,38.3761803,-0.5077719
9450432643,,Accesibilidad alta,Accesibilidad baja,38.373321,-0.5058064
9450432645,,Accesibilidad alta,Accesibilidad baja,38.3733195,-0.5058443
9592716200,,Accesibilidad alta,Accesibilidad baja,38.3585314,-0.48574
9592788971,Talleres D&D Eurotaller,Accesibilidad alta,Accesibilidad baja,38.3383915,-0.5197594
9723257537,,Accesibilidad alta,Accesibilidad baja,38.3733477,-0.4883914
9723257538,,Accesibilidad alta,Accesibilidad baja,38.3733564,-0.4883272
9899709476,MG Electricidad,Accesibilidad alta,Accesibilidad baja,38.3634421,-0.4935631
9984064394,,Accesibilidad alta,Accesibilidad baja,38.372954,-0.5010583
9984064411,,Accesibilidad alta,Accesibilidad baja,38.372968,-0.5009813
10013426601,,Accesibilidad alta,Accesibilidad baja,38.3726677,-0.5040067
10013426607,,Accesibilidad alta,Accesibilidad baja,38.3726741,-0.5039292
10013537123,,Accesibilidad alta,Accesibilidad baja,38.3681292,-0.4975173
10013537125,,Accesibilidad alta,Accesibilidad baja,38.368201,-0.4975418
10108728699,CIM Formacion Alicante,Accesibilidad alta,Accesibilidad baja,38.3488762,-0.4914931
10110148271,Marel Mujer,Accesibilidad alta,Accesibilidad baja,38.3450531,-0.4887736
10110148272,PC Box,Accesibilidad alta,Accesibilidad baja,38.34494,-0.4886938
10110162747,Ulanka,Accesibilidad alta,Accesibilidad baja,38.343408,-0.4893328
10110162748,Punto Roma,Accesibilidad alta,Accesibilidad baja,38.3434217,-0.4892289
10112339671,Farmacia del Teatro,Accesibilidad alta,Accesibilidad baja,38.3456448,-0.486491
10113636332,Urgencies,Accesibilidad alta,Accesibilidad baja,38.3527883,-0.4758436
10113636333,Hospital de Dia,Accesibilidad alta,Accesibilidad baja,38.3527772,-0.4764815
10113636334,Radiologia,Accesibilidad alta,Accesibilidad baja,38.3523711,-0.4757895
10128875105,radioterapia,Accesibilidad alta,Accesibilidad baja,38.3524669,-0.4762525
10159217071,,Accesibilidad alta,Accesibilidad baja,38.3396794,-0.4926052
10159217072,,Accesibilidad alta,Accesibilidad baja,38.3406968,-0.490439
10585175707,consultes externes,Accesibilidad alta,Accesibilidad baja,38.3642271,-0.4856023
10585187847,ONCE,Accesibilidad alta,Accesibilidad baja,38.3637914,-0.4845753
10607145123,,Accesibilidad alta,Accesibilidad baja,38.3634465,-0.4876538
10620739372,,Accesibilidad alta,Accesibilidad baja,38.3679768,-0.4954401
10620739373,,Accesibilidad alta,Accesibilidad baja,38.3679157,-0.495421
10794054261,,Accesibilidad alta,Accesibilidad baja,38.3471988,-0.476245
10905557047,,Accesibilidad alta,Accesibilidad baja,38.3670539,-0.4915553
10905557063,,Accesibilidad alta,Accesibilidad baja,38.3670101,-0.491789
10907342916,,Accesibilidad alta,Accesibilidad baja,38.3660918,-0.49075
10914769161,Alacant Terminal,Accesibilidad alta,Accesibilidad baja,38.3449804,-0.496061
10982109897,Dua Clinic,Accesibilidad alta,Accesibilidad baja,38.3701775,-0.4144339
11239844440,,Accesibilidad alta,Accesibilidad baja,38.286921,-0.5205546
11239844441,,Accesibilidad alta,Accesibilidad baja,38.2861285,-0.5206632
11239844442,,Accesibilidad alta,Accesibilidad baja,38.2845511,-0.5207021
11239844443,,Accesibilidad alta,Accesibilidad baja,38.2852707,-0.5204962
11239844444,,Accesibilidad alta,Accesibilidad baja,38.2786892,-0.5202194
11337275890,,Accesibilidad alta,Accesibilidad baja,38.3725212,-0.4876876
11337275891,,Accesibilidad alta,Accesibilidad baja,38.3724534,-0.4876701
11337275896,,Accesibilidad alta,Accesibilidad baja,38.3722023,-0.4891757
11337275898,,Accesibilidad alta,Accesibilidad baja,38.3721611,-0.489162
11367177140,,Accesibilidad alta,Accesibilidad baja,38.3772195,-0.4878359
11367177141,,Accesibilidad alta,Accesibilidad baja,38.3772421,-0.4877585
11436643471,,Accesibilidad alta,Accesibilidad baja,38.3715058,-0.4920327
11458894905,,Accesibilidad alta,Accesibilidad baja,38.3721055,-0.4960139
11458894906,,Accesibilidad alta,Accesibilidad baja,38.3721474,-0.4960288
11466402226,,Accesibilidad alta,Accesibilidad baja,38.3677685,-0.4962164
11466402227,,Accesibilidad alta,Accesibilidad baja,38.3678203,-0.4962348
11466402248,,Accesibilidad alta,Accesibilidad baja,38.3678696,-0.495656
11466402249,,Accesibilidad alta,Accesibilidad baja,38.3679328,-0.4956768
11480653687,,Accesibilidad alta,Accesibilidad baja,38.3760159,-0.4992951
11480653690,,Accesibilidad alta,Accesibilidad baja,38.3760592,-0.4990539
11488406154,,Accesibilidad alta,Accesibilidad baja,38.3748064,-0.4988851
11488424474,,Accesibilidad alta,Accesibilidad baja,38.3747213,-0.4988553
11542993467,,Accesibilidad alta,Accesibilidad baja,38.3665302,-0.4915339
11553960795,,Accesibilidad alta,Accesibilidad baja,38.374741,-0.4808852
11553960796,,Accesibilidad alta,Accesibilidad baja,38.374644,-0.4808848
11882287051,Aromas Artesanales,Accesibilidad alta,Accesibilidad baja,38.3545628,-0.4717984
12073177044,R. Altamira,Accesibilidad alta,Accesibilidad baja,38.3443553,-0.4828569
12077040819,Villafranqueza-Iglesia,Accesibilidad alta,Accesibilidad baja,38.3866462,-0.491036
12090500063,Pio XII,Accesibilidad alta,Accesibilidad baja,38.3557582,-0.4801644
12152093128,,Accesibilidad alta,Accesibilidad baja,38.3752476,-0.5013212
12154071634,,Accesibilidad alta,Accesibilidad baja,38.3766931,-0.5015397
12154071636,,Accesibilidad alta,Accesibilidad baja,38.3766783,-0.5016209
12154071639,,Accesibilidad alta,Accesibilidad baja,38.3769669,-0.50172
12154071641,,Accesibilidad alta,Accesibilidad baja,38.3769855,-0.5016374
12187407359,,Accesibilidad alta,Accesibilidad baja,38.3657822,-0.4929205
12187407360,,Accesibilidad alta,Accesibilidad baja,38.3657572,-0.4929795
12187407365,,Accesibilidad alta,Accesibilidad baja,38.3657782,-0.4930383
12187407366,,Accesibilidad alta,Accesibilidad baja,38.365817,-0.4930705
12229200677,,Accesibilidad alta,Accesibilidad baja,38.366367,-0.4936854
12229200678,,Accesibilidad alta,Accesibilidad baja,38.3663201,-0.4936459
12231909186,,Accesibilidad alta,Accesibilidad baja,38.3662142,-0.4949674
12234860296,,Accesibilidad alta,Accesibilidad baja,38.3664506,-0.4950886
12235138115,,Accesibilidad alta,Accesibilidad baja,38.3663502,-0.4934112
12235138116,,Accesibilidad alta,Accesibilidad baja,38.3663728,-0.4933642
12248762299,,Accesibilidad alta,Accesibilidad baja,38.3660301,-0.4956609
12248768801,,Accesibilidad alta,Accesibilidad baja,38.3659668,-0.4956379
12252810189,,Accesibilidad alta,Accesibilidad baja,38.3660643,-0.4941863
12255237938,,Accesibilidad alta,Accesibilidad baja,38.3656291,-0.4934698
12258428705,,Accesibilidad alta,Accesibilidad baja,38.3654926,-0.4937667
12280796621,,Accesibilidad alta,Accesibilidad baja,38.3652842,-0.4942146
12280796623,,Accesibilidad alta,Accesibilidad baja,38.3652409,-0.4941801
12347933438,,Accesibilidad alta,Accesibilidad baja,38.3653008,-0.494273
12409428711,Carrefour Express,Accesibilidad alta,Accesibilidad baja,38.3857389,-0.4498632
12409442781,KFC,Accesibilidad alta,Accesibilidad baja,38.3712826,-0.4572116
12484793065,Cafetea,Accesibilidad alta,Accesibilidad baja,38.3595678,-0.4831337
12509856281,,Accesibilidad alta,Accesibilidad baja,38.3680295,-0.4855454
12525359299,,Accesibilidad alta,Accesibilidad baja,38.3713581,-0.4977039
12525411602,,Accesibilidad alta,Accesibilidad baja,38.3713967,-0.4975151
12529843087,,Accesibilidad alta,Accesibilidad baja,38.375898,-0.4973271
12529843088,,Accesibilidad alta,Accesibilidad baja,38.3759617,-0.4973392
12529843091,,Accesibilidad alta,Accesibilidad baja,38.3761775,-0.4953317
12529843092,,Accesibilidad alta,Accesibilidad baja,38.3761165,-0.4953206
12534212285,mileljos,Accesibilidad alta,Accesibilidad baja,38.3416311,-0.4923839
12547052751,,Accesibilidad alta,Accesibilidad baja,38.3766797,-0.4899616
12547052752,,Accesibilidad alta,Accesibilidad baja,38.3767436,-0.4899717
12554111149,,Accesibilidad alta,Accesibilidad baja,38.3735351,-0.4878989
12554111150,,Accesibilidad alta,Accesibilidad baja,38.3734385,-0.4878804
12554266160,,Accesibilidad alta,Accesibilidad baja,38.3735423,-0.4880619
12554266161,,Accesibilidad alta,Accesibilidad baja,38.3735586,-0.487932
12554412624,,Accesibilidad alta,Accesibilidad baja,38.373511,-0.4880875
12554412625,,Accesibilidad alta,Accesibilidad baja,38.3734172,-0.4880657
12565560853,,Accesibilidad alta,Accesibilidad baja,38.3734786,-0.4883259
12565560854,,Accesibilidad alta,Accesibilidad baja,38.3733836,-0.4883075
12565560858,,Accesibilidad alta,Accesibilidad baja,38.3734336,-0.4886788
12565560859,,Accesibilidad alta,Accesibilidad baja,38.3733353,-0.4886541
12565718717,,Accesibilidad alta,Accesibilidad baja,38.3738536,-0.4879742
12565718718,,Accesibilidad alta,Accesibilidad baja,38.373782,-0.4879594
12571879873,,Accesibilidad alta,Accesibilidad baja,38.3725364,-0.4878547
12571879874,,Accesibilidad alta,Accesibilidad baja,38.3725538,-0.4877258
12590746230,,Accesibilidad alta,Accesibilidad baja,38.3724598,-0.4882002
12590746231,,Accesibilidad alta,Accesibilidad baja,38.3724709,-0.4881376
12590746240,,Accesibilidad alta,Accesibilidad baja,38.3711087,-0.4879262
12590746246,,Accesibilidad alta,Accesibilidad baja,38.3711173,-0.487878
12593642053,,Accesibilidad alta,Accesibilidad baja,38.3709287,-0.487823
12593642054,,Accesibilidad alta,Accesibilidad baja,38.3709188,-0.4878873
12606313005,,Accesibilidad alta,Accesibilidad baja,38.3708842,-0.4889962
12606313006,,Accesibilidad alta,Accesibilidad baja,38.3708955,-0.4889281
12606924226,,Accesibilidad alta,Accesibilidad baja,38.3707854,-0.4886335
12606924227,,Accesibilidad alta,Accesibilidad baja,38.3709046,-0.4886643
12607147765,,Accesibilidad alta,Accesibilidad baja,38.3710621,-0.487223
12607147766,,Accesibilidad alta,Accesibilidad baja,38.3710737,-0.4871427
12607183103,,Accesibilidad alta,Accesibilidad baja,38.3713458,-0.4852983
12607183106,,Accesibilidad alta,Accesibilidad baja,38.3713531,-0.485359
12607455237,,Accesibilidad alta,Accesibilidad baja,38.3715676,-0.4864581
12607455238,,Accesibilidad alta,Accesibilidad baja,38.3715067,-0.4864576
12607455246,,Accesibilidad alta,Accesibilidad baja,38.3716952,-0.4866879
12607455247,,Accesibilidad alta,Accesibilidad baja,38.3717124,-0.4865433
12620590382,,Accesibilidad alta,Accesibilidad baja,38.3709458,-0.4837469
12620832615,,Accesibilidad alta,Accesibilidad baja,38.368813,-0.4860964
12623438673,,Accesibilidad alta,Accesibilidad baja,38.3699774,-0.4835311
12623438674,,Accesibilidad alta,Accesibilidad baja,38.3699685,-0.4836117
12628483845,,Accesibilidad alta,Accesibilidad baja,38.3702608,-0.4831159
12628483846,,Accesibilidad alta,Accesibilidad baja,38.3702542,-0.4831859
12633682218,,Accesibilidad alta,Accesibilidad baja,38.3688146,-0.4833015
12633682223,,Accesibilidad alta,Accesibilidad baja,38.3687482,-0.4832943
12635039349,,Accesibilidad alta,Accesibilidad baja,38.3696395,-0.4826348
12635039355,,Accesibilidad alta,Accesibilidad baja,38.3699545,-0.4829951
12635039356,,Accesibilidad alta,Accesibilidad baja,38.3699287,-0.4830154
12638795293,,Accesibilidad alta,Accesibilidad baja,38.3693458,-0.4831981
12638795294,,Accesibilidad alta,Accesibilidad baja,38.3693999,-0.4832518
12638795300,,Accesibilidad alta,Accesibilidad baja,38.3692973,-0.4836247
12638842001,,Accesibilidad alta,Accesibilidad baja,38.369347,-0.4836315
12638842020,,Accesibilidad alta,Accesibilidad baja,38.3694464,-0.4835622
12638842021,,Accesibilidad alta,Accesibilidad baja,38.3694523,-0.4834772
12641357429,,Accesibilidad alta,Accesibilidad baja,38.3695734,-0.4824546
12641357430,,Accesibilidad alta,Accesibilidad baja,38.369581,-0.4823742
12641357433,,Accesibilidad alta,Accesibilidad baja,38.369549,-0.4823347
12641357434,,Accesibilidad alta,Accesibilidad baja,38.3694853,-0.4823266
12643925412,,Accesibilidad alta,Accesibilidad baja,38.3705221,-0.4809488
12643925413,,Accesibilidad alta,Accesibilidad baja,38.3705745,-0.4809924
12643925414,,Accesibilidad alta,Accesibilidad baja,38.3704768,-0.4809314
12643925415,,Accesibilidad alta,Accesibilidad baja,38.3704035,-0.4809223
12652936717,,Accesibilidad alta,Accesibilidad baja,38.3702297,-0.4830683
12652936718,,Accesibilidad alta,Accesibilidad baja,38.3701885,-0.4830618
12673978660,,Accesibilidad alta,Accesibilidad baja,38.3715487,-0.483449
12718090913,Akraclima Instalaciones Aire Acondicionado,Accesibilidad alta,Accesibilidad baja,38.349046,-0.4745403
12736364105,MUSSA Beauty Salon,Accesibilidad alta,Accesibilidad baja,38.3668814,-0.4262453
12749842866,Sukiya,Accesibilidad alta,Accesibilidad alta,38.3484319,-0.487625
12749877395,Suma,Accesibilidad alta,Accesibilidad baja,38.3469514,-0.4843385
12786295182,,Accesibilidad alta,Accesibilidad baja,38.3728656,-0.502493
12786295183,,Accesibilidad alta,Accesibilidad baja,38.3728811,-0.5024084
12791918280,,Accesibilidad alta,Accesibilidad baja,38.3734824,-0.5014675
12791918281,,Accesibilidad alta,Accesibilidad baja,38.373542,-0.5014915
12833579375,,Accesibilidad alta,Accesibilidad baja,38.3746459,-0.4102135
12836579464,,Accesibilidad alta,Accesibilidad baja,38.3499843,-0.4968491
12881076246,Boga Sky Bar,Accesibilidad alta,Accesibilidad baja,38.3648946,-0.4177233
13022718115,Santa Faz,Accesibilidad alta,Accesibilidad baja,38.3446548,-0.4830219
13028612650,Oakberry A?ai,Accesibilidad alta,Accesibilidad baja,38.344732,-0.4821205
13073017359,,Accesibilidad alta,Accesibilidad baja,38.3759689,-0.4102643
13073203954,Indian House,Accesibilidad alta,Accesibilidad baja,38.3419112,-0.4874218
13074239824,Spar,Accesibilidad alta,Accesibilidad baja,38.3574482,-0.4824449
13078220437,Mercadona,Accesibilidad alta,Accesibilidad baja,38.3452157,-0.4933927
13084165750,Taberna Rincon de Miguel 2,Accesibilidad alta,Accesibilidad baja,38.3571926,-0.4788917
13176967498,,Accesibilidad alta,Accesibilidad baja,38.3707492,-0.4818604
13176967500,,Accesibilidad alta,Accesibilidad baja,38.370679,-0.4818462
13232426211,Foster's Hollywood,Accesibilidad alta,Accesibilidad baja,38.338368,-0.4864816
13242997650,,Accesibilidad alta,Accesibilidad baja,38.3606273,-0.4906793
13242997651,,Accesibilidad alta,Accesibilidad baja,38.3609389,-0.4903435
13245390937,Go 99,Accesibilidad alta,Accesibilidad baja,38.3401184,-0.4899004
13267504873,Spar,Accesibilidad alta,Accesibilidad baja,38.3554469,-0.4881024
13270947772,,Accesibilidad alta,Accesibilidad baja,38.3692627,-0.481612
13308487714,+Copy,Accesibilidad alta,Accesibilidad baja,38.3594783,-0.4911098
13313406098,Tepemok,Accesibilidad alta,Accesibilidad baja,38.3497067,-0.4878388
13313709114,Pepco,Accesibilidad alta,Accesibilidad baja,38.3748159,-0.5059183
13313709115,Pepco,Accesibilidad alta,Accesibilidad baja,38.3670679,-0.4692337
13313709116,Pepco,Accesibilidad alta,Accesibilidad baja,38.3546918,-0.5023657
13313709117,Pepco,Accesibilidad alta,Accesibilidad baja,38.3421127,-0.4908322
19791019,,Accesibilidad alta,Accesibilidad baja,38.3623827,-0.4248602
20282038,UMH - Universitat Miguel Hernandez - Campus de Sant Joan d'Alacant,Accesibilidad alta,Accesibilidad alta,38.3885882,-0.4363055
20490181,Castell de Santa Barbara,Accesibilidad alta,Accesibilidad baja,38.3490916,-0.4781771
20490190,Passeig de l'Esplanada d'Espanya / Paseo de la Explanada de Espa?a,Accesibilidad alta,Accesibilidad baja,38.3432153,-0.4832701
20490195,,Accesibilidad alta,Accesibilidad baja,38.3470219,-0.4914055
20490196,,Accesibilidad alta,Accesibilidad baja,38.3447272,-0.4897596
20490197,,Accesibilidad alta,Accesibilidad baja,38.3433966,-0.4888006
20490198,,Accesibilidad alta,Accesibilidad baja,38.3421697,-0.4878961
20929388,Seu Universitaria Ciutat d'Alacant / Sede Universitaria Ciudad de Alicante,Accesibilidad alta,Accesibilidad baja,38.3416092,-0.487079
20929398,El Corte Ingles,Accesibilidad alta,Accesibilidad baja,38.3440222,-0.4898638
20929405,El Corte Ingles,Accesibilidad alta,Accesibilidad baja,38.3428999,-0.4933472
21410215,,Accesibilidad alta,Accesibilidad baja,38.3425483,-0.4943934
21410217,,Accesibilidad alta,Accesibilidad baja,38.3414638,-0.4941224
21410219,,Accesibilidad alta,Accesibilidad baja,38.3390446,-0.4934911
22818429,,Accesibilidad alta,Accesibilidad baja,38.3589003,-0.4526819
22818430,,Accesibilidad alta,Accesibilidad baja,38.3582706,-0.454315
23369203,Passeig de l'Escriptor Joan Fuster / Paseo del Escritor Joan Fuster,Accesibilidad alta,Accesibilidad baja,38.3318946,-0.5072735
23432087,Pla?a del Papa Joan Pau II / Plaza del Papa Juan Pablo II,Accesibilidad alta,Accesibilidad baja,38.3534913,-0.5117808
23438143,,Accesibilidad alta,Accesibilidad baja,38.357327,-0.4927098
24289679,Pla?a de Conchi Rodriguez Vicaria / Plaza Conchi Rodriguez Vicaria,Accesibilidad alta,Accesibilidad baja,38.375737,-0.4956985
24289812,Centro de Salud Ciudad Jardin / Centre de Salut Ciutat Jardi,Accesibilidad alta,Accesibilidad alta,38.3754246,-0.4949259
24290574,Pla?a d'Argel / Plaza de Argel,Accesibilidad alta,Accesibilidad baja,38.3743081,-0.4915204
33180111,,Accesibilidad alta,Accesibilidad baja,38.3435888,-0.4944485
33207660,Pla?a de l'Esportista Andres Mu?oz / Plaza del Deportista Andres Mu?oz,Accesibilidad alta,Accesibilidad baja,38.3384951,-0.4926727
33546034,Higienetodo,Accesibilidad alta,Accesibilidad baja,38.3400827,-0.5608254
37034632,Cami del Clot / Camino del Clot,Accesibilidad alta,Accesibilidad baja,38.3791964,-0.4998765
40484574,Burger King,Accesibilidad alta,Accesibilidad baja,38.3653364,-0.4862979
43292292,Estadio Jose Rico Perez,Accesibilidad alta,Accesibilidad baja,38.3573816,-0.4926034
44502051,,Accesibilidad alta,Accesibilidad baja,38.3595454,-0.42758
44579144,,Accesibilidad alta,Accesibilidad baja,38.3406092,-0.4939055
44883805,,Accesibilidad alta,Accesibilidad baja,38.3400685,-0.4937445
44884378,pasarela acceso playa,Accesibilidad alta,Accesibilidad baja,38.3470854,-0.4761224
47437784,piscina climatizada,Accesibilidad alta,Accesibilidad baja,38.3610735,-0.4243518
52034632,Policia Local,Accesibilidad alta,Accesibilidad baja,38.3645207,-0.4100177
52504760,Mercadona,Accesibilidad alta,Accesibilidad baja,38.3665778,-0.4189696
74327843,,Accesibilidad alta,Accesibilidad baja,38.3548277,-0.4997043
74327881,Col?legi d'Educacio Infantil i Primaria San Fernando,Accesibilidad alta,Accesibilidad baja,38.3552455,-0.4993587
105439826,Hotel AC Alicante,Accesibilidad alta,Accesibilidad baja,38.3386446,-0.4948575
133266075,,Accesibilidad alta,Accesibilidad baja,38.3744744,-0.4096745
138956957,,Accesibilidad alta,Accesibilidad baja,38.3681475,-0.419861
138957883,,Accesibilidad alta,Accesibilidad baja,38.372456,-0.4199763
138959503,,Accesibilidad alta,Accesibilidad baja,38.3623722,-0.4203612
138959504,,Accesibilidad alta,Accesibilidad baja,38.3621555,-0.4251608
138959506,,Accesibilidad alta,Accesibilidad baja,38.3622913,-0.4203409
138959507,,Accesibilidad alta,Accesibilidad baja,38.3622223,-0.4251638
141601956,,Accesibilidad alta,Accesibilidad baja,38.3767612,-0.4191498
141602167,,Accesibilidad alta,Accesibilidad baja,38.3754161,-0.4131837
155075734,Pla?a de l'Arquitecte Miguel Lopez / Plaza del Arquitecto Miguel Lopez,Accesibilidad alta,Accesibilidad baja,38.3380061,-0.4930059
194436231,Supercor,Accesibilidad alta,Accesibilidad baja,38.3689236,-0.445714
232734924,,Accesibilidad alta,Accesibilidad baja,38.3625088,-0.4278416
233417343,,Accesibilidad alta,Accesibilidad baja,38.3625899,-0.4147608
233588939,,Accesibilidad alta,Accesibilidad baja,38.3653395,-0.4119147
233588941,,Accesibilidad alta,Accesibilidad baja,38.3701772,-0.4120462
247675286,pasarela acceso playa,Accesibilidad alta,Accesibilidad baja,38.3469738,-0.4760412
249462723,,Accesibilidad alta,Accesibilidad baja,38.3754483,-0.4865837
268666133,Nostrum,Accesibilidad alta,Accesibilidad baja,38.3443064,-0.4890458
269003089,"Casa Alberola Alicante, Curio Collection by Hilton",Accesibilidad alta,Accesibilidad baja,38.3422175,-0.4866396
270635722,Mercadona,Accesibilidad alta,Accesibilidad baja,38.3413337,-0.4920436
274764624,,Accesibilidad alta,Accesibilidad baja,38.3842369,-0.5283848
281489672,Moeve,Accesibilidad alta,Accesibilidad baja,38.3378322,-0.5004737
287112351,Panaderia Bravo Bolleria,Accesibilidad alta,Accesibilidad baja,38.3437017,-0.5110716
303450075,,Accesibilidad alta,Accesibilidad baja,38.2818826,-0.5202786
375043258,,Accesibilidad alta,Accesibilidad baja,38.3781769,-0.4170038
375276611,Maya,Accesibilidad alta,Accesibilidad baja,38.3518506,-0.4747021
515871894,Auditorio La Concha,Accesibilidad alta,Accesibilidad baja,38.3428843,-0.4837883
518326918,,Accesibilidad alta,Accesibilidad baja,38.283927,-0.5204326
532832919,,Accesibilidad alta,Accesibilidad baja,38.3665989,-0.4188054
541907117,,Accesibilidad alta,Accesibilidad baja,38.3658075,-0.4182474
612266805,,Accesibilidad alta,Accesibilidad baja,38.2820012,-0.5201706
684188286,,Accesibilidad alta,Accesibilidad baja,38.3375824,-0.4969862
721912960,,Accesibilidad alta,Accesibilidad baja,38.3441838,-0.4945291
805141929,,Accesibilidad alta,Accesibilidad baja,38.3469399,-0.501883
815075676,Carrer del Mestre Rosillo / Calle Maestro Rosillo,Accesibilidad alta,Accesibilidad baja,38.3757954,-0.4804278
816309019,Avinguda de la Baronia de Polop / Avenida Baronia de Polop,Accesibilidad alta,Accesibilidad baja,38.3760441,-0.4946521
817344061,Carrer del Clot / Calle Clot,Accesibilidad alta,Accesibilidad baja,38.3758656,-0.4960793
817922409,,Accesibilidad alta,Accesibilidad baja,38.3874957,-0.4926849
817922410,,Accesibilidad alta,Accesibilidad baja,38.387514,-0.4928698
818101356,Carrer de Santa Maria Josefa / Calle Santa Maria Josefa,Accesibilidad alta,Accesibilidad baja,38.3751506,-0.4972851
